ASSET,TYPE,TYPOLOGY,UNIQUE ID,INDEX,PHASE,PRECINCT,PARKING RATIO,PODIUM HEIGHT,TYPICAL FLOOR HEIGHT,PERMANENT SEATING,TEMPORARY SEATING,PUBLIC REALM,LEVEL,RATIO VALUES,PLOT,SUB-PLOT,EFFICIENCY,PARKING FORMULA,RESIDENTIAL POPULATION,AVG UNIT,GFA,TOTAL KEYS,EMPLOYEE RATE,AREA,CUSTOM COUNT,VISITOR RATE,GFA* EMPLOYEE RATE,SEATS*EMPLOYEE RATE,GLA*EMPLOYEE RATE,TOTAL SEATS,BUA,*TOTAL KEYS*EMPLOYEE RATE,NLA,GLA,*CUSTOM COUNT * EMPLOYEE RATE,EMPLOYEE RATE * (GFA*VISITOR RATE),EMPLOYEE TOTALS,GFA*VISITOR RATE,EMPLOYEE TOTAL*VISITOR RATE,RESI RATE * VISITOR RATE,TOTAL KEYS * VISITOR RATE,TOTAL SEATS * VISITOR RATE,GLA * VISITOR RATE,VISITOR TOTALS,*RESIDENTIAL TOTALS,*POPULATION TOTALS,BUILDING FOOTPRINT,PARKING AVAILABLE,QQ_1E_DETAILED RESID POP.TOTAL RESID POPULATION,QQ_1E_DETAILED RESID POP.NEW RESI *RATE,QQ_1E_DETAILED RESID POP.TOTAL RESIDENTIAL UNITS,MERGED TOTAL VISITORS,SUB PLOT AREA,CAPACITY,AVERAGE ROOM UNIT,TOTAL UNITS/KEYS,PARKING REQUIRED,CITY DISTRICT,*DETAILED RESI POPULATION,MERGED SUB-PLOT
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-451-RESA 20F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 20F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,451,4,0.6,451,1,1.5,,,,0,451,2,338.25,338,,,2,,,,6,0,,6,0,8,0,0,,,,6,0,0,111,4.063063063,0.975135135,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-567-RESA 20F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 20F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,567,5,0.6,567,1,1.5,,,,0,567,3,425.25,425,,,3,,,,7.5,0,,8,0,11,0,0,,,,8,0,0,111,5.108108108,1.225945946,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-451-RESA 21F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 21F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,451,4,0.6,451,1,1.5,,,,0,451,2,338.25,338,,,2,,,,6,0,,6,0,8,0,0,,,,6,0,0,111,4.063063063,0.975135135,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-567-RESA 21F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 21F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,567,5,0.6,567,1,1.5,,,,0,567,3,425.25,425,,,3,,,,7.5,0,,8,0,11,0,0,,,,8,0,0,111,5.108108108,1.225945946,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-451-RESA 22F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 22F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,451,4,0.6,451,1,1.5,,,,0,451,2,338.25,338,,,2,,,,6,0,,6,0,8,0,0,,,,6,0,0,111,4.063063063,0.975135135,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-567-RESA 22F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 22F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,567,5,0.6,567,1,1.5,,,,0,567,3,425.25,425,,,3,,,,7.5,0,,8,0,11,0,0,,,,8,0,0,111,5.108108108,1.225945946,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-451-RESA 23F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 23F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,451,4,0.6,451,1,1.5,,,,0,451,2,338.25,338,,,2,,,,6,0,,6,0,8,0,0,,,,6,0,0,111,4.063063063,0.975135135,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-567-RESA 23F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 23F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,567,5,0.6,567,1,1.5,,,,0,567,3,425.25,425,,,3,,,,7.5,0,,8,0,11,0,0,,,,8,0,0,111,5.108108108,1.225945946,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-567-RESA 24F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 24F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,567,5,0.6,567,1,1.5,,,,0,567,3,425.25,425,,,3,,,,7.5,0,,8,0,11,0,0,,,,8,0,0,111,5.108108108,1.225945946,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-567-RESA 25F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 25F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,567,5,0.6,567,1,1.5,,,,0,567,3,425.25,425,,,3,,,,7.5,0,,8,0,11,0,0,,,,8,0,0,111,5.108108108,1.225945946,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-567-RESA 26F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 26F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,567,5,0.6,567,1,1.5,,,,0,567,3,425.25,425,,,3,,,,7.5,0,,8,0,11,0,0,,,,8,0,0,111,5.108108108,1.225945946,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-567-RESA 27F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 27F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,567,5,0.6,567,1,1.5,,,,0,567,3,425.25,425,,,3,,,,7.5,0,,8,0,11,0,0,,,,8,0,0,111,5.108108108,1.225945946,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-567-RESA 28F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 28F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,567,5,0.6,567,1,1.5,,,,0,567,3,425.25,425,,,3,,,,7.5,0,,8,0,11,0,0,,,,8,0,0,111,5.108108108,1.225945946,CITY SOUTH,,CC-001-02
HOTEL,UPSCALE HOTEL 4*,H38USH,CC-001-02_A,CC-001-02_A-567-RESA 29F-H38USH,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 29F,0,CC-001,02,0.75,TOTAL KEYS*0.24,0,111,567,5,0.6,567,1,1.5,,,,0,567,3,425.25,425,,,3,,,,7.5,0,,8,0,11,0,0,,,,8,0,0,111,5.108108108,1.225945946,CITY SOUTH,,CC-001-02
ENTERTAINMENT,CINEMA,CINE,CC-001-03_A,CC-001-03_A-2635-GA LEVEL AOD-CINE,1,STADIUM PRECINCT,0,6.5,6.5,1500,0,No,GA LEVEL AOD,0.2,CC-001,03,0.75,NO PROVISION,0,1500,2635,,0.017,2635,1,0.185,,,34,1500,2635,,1976.25,1976,,,34,,,,,0,365.56,366,0,400,2635,0,,,,366,2635,1500,0,,0,CITY SOUTH,,CC-001-03
ENTERTAINMENT,CINEMA,CINE,CC-001-03_A,CC-001-03_A-1352-CINEMA 2F-CINE,1,STADIUM PRECINCT,0,6.5,6.5,1500,0,No,CINEMA 2F,0.2,CC-001,03,0.75,NO PROVISION,0,1500,1352,,0.017,1352,1,0.185,,,17,1500,1352,,1014,1014,,,17,,,,,0,187.59,188,0,205,0,0,,,,188,0,1500,0,,0,CITY SOUTH,,CC-001-03
ENTERTAINMENT,CINEMA,CINE,CC-001-03_A,CC-001-03_A-898-RETA 3F-CINE,1,STADIUM PRECINCT,0,6.5,6.5,1500,0,No,RETA 3F,0.2,CC-001,03,0.75,NO PROVISION,0,1500,898,,0.017,898,1,0.185,,,11,1500,898,,673.5,674,,,11,,,,,0,124.69,125,0,136,0,0,,,,125,0,1500,0,,0,CITY SOUTH,,CC-001-03
ARTS,CULTURE TYPE A,ARTA,CC-001-03_A,CC-001-03_A-1035-OFFA 2F-ARTA,1,STADIUM PRECINCT,0,6.5,6.5,0,0,No,OFFA 2F,0.02,CC-001,03,0.75,NO PROVISION,0,0,1035,,0.05,1035,1,0.1,,,,0,1035,,776.25,776,,,0,,,,,0,77.6,78,0,78,0,0,,,,78,0,0,0,,0,CITY SOUTH,,CC-001-03
RETAIL,MALL RETAIL,RETD,CC-001-03_A,CC-001-03_A-30304-GA LEVEL AOD-RETD,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,GA LEVEL AOD,0.01,CC-001,03,0.75,(GFA/100)*2.63,0,0,30304,,0.017,30304,1,0.185,515,,,0,30304,,22728,22728,,,515,5606.24,,,,0,,5606,0,6121,30304,0,,,,5606,30304,0,0,,796.9952,CITY SOUTH,,CC-001-03
RETAIL,MALL RETAIL,RETD,CC-001-03_A,CC-001-03_A-17308-RETB 2F-RETD,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RETB 2F,0.01,CC-001,03,0.75,(GFA/100)*2.63,0,0,17308,,0.017,17308,1,0.185,294,,,0,17308,,12981,12981,,,294,3201.98,,,,0,,3202,0,3496,0,0,,,,3202,0,0,0,,455.2004,CITY SOUTH,,CC-001-03
RETAIL,MALL RETAIL,RETD,CC-001-03_A,CC-001-03_A-19579-RETA 3F-RETD,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RETA 3F,0.01,CC-001,03,0.75,(GFA/100)*2.63,0,0,19579,,0.017,19579,1,0.185,333,,,0,19579,,14684.25,14684,,,333,3622.115,,,,0,,3622,0,3955,0,0,,,,3622,0,0,0,,514.9277,CITY SOUTH,,CC-001-03
RETAIL,MALL RETAIL,RETD,CC-001-03_A,CC-001-03_A-892-RESA 5F-RETD,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RESA 5F,0.01,CC-001,03,0.75,(GFA/100)*2.63,0,0,892,,0.017,892,1,0.185,15,,,0,892,,669,669,,,15,165.02,,,,0,,165,0,180,0,0,,,,165,0,0,0,,23.4596,CITY SOUTH,,CC-001-03
PARKING,PARKING BASEMENT,PB,CC-001-03_A,CC-001-03_A-40651-GA LEVEL PARKING B2-PB,1,STADIUM PRECINCT,0,0,0,0,0,No,GA LEVEL PARKING B2,0.02381,CC-001,03,0,NO PROVISION,0,0,0,,0,40651,1,0,,,,0,40651,,0,0,,,0,,,,,0,,0,0,0,0,967.90031,,,,0,0,0,0,,0,CITY SOUTH,,CC-001-03
PARKING,PARKING BASEMENT,PB,CC-001-03_A,CC-001-03_A-40651-GA LEVEL PARKING B1-PB,1,STADIUM PRECINCT,0,0,0,0,0,No,GA LEVEL PARKING B1,0.02381,CC-001,03,0,NO PROVISION,0,0,0,,0,40651,1,0,,,,0,40651,,0,0,,,0,,,,,0,,0,0,0,0,967.90031,,,,0,0,0,0,,0,CITY SOUTH,,CC-001-03
PLAZA,PLAZA A,PLA,CC-001-03_A,CC-001-03_A-14942-GA LEVEL AOD-PLA,1,STADIUM PRECINCT,0,0,0,0,0,Yes,GA LEVEL AOD,0,CC-001,03,0,NO PROVISION,0,0,0,,0,14942,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,,,,0,14942,0,0,,0,CITY SOUTH,,CC-001-03
PLAZA,PLAZA A,PLA,CC-001-03_A,CC-001-03_A-4517-GA LEVEL AOD-PLA,1,STADIUM PRECINCT,0,0,0,0,0,Yes,GA LEVEL AOD,0,CC-001,03,0,NO PROVISION,0,0,0,,0,4517,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,,,,0,4517,0,0,,0,CITY SOUTH,,CC-001-03
RETAIL,PODIUM RETAIL,RETA,CC-001-03_A,CC-001-03_A-1021-RETA 2F-RETA,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RETA 2F,0.01,CC-001,03,1,NO PROVISION,0,0,1021,,0.017,1021,1,0.185,17,,,0,1021,,1021,1021,,,17,188.885,,,,0,,189,0,206,0,0,21.22544412,1.061272206,7.320805166,1.061272206,0,0,0,,0,CITY SOUTH,,CC-001-03
ARTS,SPORT MUSEUM,SMUS,CC-001-03_A,CC-001-03_A-775-GA LEVEL AOD-SMUS,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,GA LEVEL AOD,0.02,CC-001,03,0.75,NO PROVISION,0,0,775,,0.05,775,1,0.1,,,,0,775,,581.25,581,,,0,,,,,0,58.1,58,0,58,775,0,,,,58,775,0,0,,0,CITY SOUTH,,CC-001-03
ARTS,SPORT MUSEUM,SMUS,CC-001-03_A,CC-001-03_A-775-OFFA 2F-SMUS,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,OFFA 2F,0.02,CC-001,03,0.75,NO PROVISION,0,0,775,,0.05,775,1,0.1,,,,0,775,,581.25,581,,,0,,,,,0,58.1,58,0,58,0,0,,,,58,0,0,0,,0,CITY SOUTH,,CC-001-03
ARTS,SPORT MUSEUM,SMUS,CC-001-03_A,CC-001-03_A-4015-OFFA 3F-SMUS,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,OFFA 3F,0.02,CC-001,03,0.75,NO PROVISION,0,0,4015,,0.05,4015,1,0.1,,,,0,4015,,3011.25,3011,,,0,,,,,0,301.1,301,0,301,0,0,,,,301,0,0,0,,0,CITY SOUTH,,CC-001-03
ARTS,SPORT MUSEUM,SMUS,CC-001-03_A,CC-001-03_A-4015-OFFA 4F-SMUS,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,OFFA 4F,0.02,CC-001,03,0.75,NO PROVISION,0,0,4015,,0.05,4015,1,0.1,,,,0,4015,,3011.25,3011,,,0,,,,,0,301.1,301,0,301,0,0,,,,301,0,0,0,,0,CITY SOUTH,,CC-001-03
RESIDENTIAL,FUTURE DEVELOPMENT,RESX,CC-001-04_A,CC-001-04_A-360-GA LEVEL AOD-RESX,1,STADIUM PRECINCT,0,6.5,4,0,0,No,GA LEVEL AOD,1.29,CC-001,04,0.82,TOTAL UNITS*1.29,56085,120,288,,0.002,360,1,0.05,1,,,0,360,,236.16,331,,,1,,,2804.25,,0,,0,0,1,360,0,5.753885453,0.287694273,1.984555617,0.287694273,360,0,120,1.984555617,2.560076746,CITY SOUTH,5.753885453,CC-001-04
RESIDENTIAL,FUTURE DEVELOPMENT,RESX,CC-001-04_A,CC-001-04_A-2483-RESA 2F-RESX,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 2F,1.29,CC-001,04,0.82,TOTAL UNITS*1.29,56085,120,1986.4,,0.002,2483,1,0.05,5,,,0,2483,,1628.848,2280,,,5,,,2804.25,,0,,0,0,5,0,0,39.68582661,1.984291331,13.68792111,1.984291331,0,0,120,13.68792111,17.65741823,CITY SOUTH,39.68582661,CC-001-04
RESIDENTIAL,FUTURE DEVELOPMENT,RESX,CC-001-04_A,CC-001-04_A-2483-RESA 3F-RESX,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 3F,1.29,CC-001,04,0.82,TOTAL UNITS*1.29,56085,120,1986.4,,0.002,2483,1,0.05,5,,,0,2483,,1628.848,2280,,,5,,,2804.25,,0,,0,0,5,0,0,39.68582661,1.984291331,13.68792111,1.984291331,0,0,120,13.68792111,17.65741823,CITY SOUTH,39.68582661,CC-001-04
RESIDENTIAL,FUTURE DEVELOPMENT,RESX,CC-001-04_A,CC-001-04_A-2483-RESA 4F-RESX,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 4F,1.29,CC-001,04,0.82,TOTAL UNITS*1.29,56085,120,1986.4,,0.002,2483,1,0.05,5,,,0,2483,,1628.848,2280,,,5,,,2804.25,,0,,0,0,5,0,0,39.68582661,1.984291331,13.68792111,1.984291331,0,0,120,13.68792111,17.65741823,CITY SOUTH,39.68582661,CC-001-04
RESIDENTIAL,FUTURE DEVELOPMENT,RESX,CC-001-04_A,CC-001-04_A-2483-RESA 5F-RESX,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 5F,1.29,CC-001,04,0.82,TOTAL UNITS*1.29,56085,120,1986.4,,0.002,2483,1,0.05,5,,,0,2483,,1628.848,2280,,,5,,,2804.25,,0,,0,0,5,0,0,39.68582661,1.984291331,13.68792111,1.984291331,0,0,120,13.68792111,17.65741823,CITY SOUTH,39.68582661,CC-001-04
RESIDENTIAL,FUTURE DEVELOPMENT,RESX,CC-001-04_A,CC-001-04_A-2483-RESA 6F-RESX,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 6F,1.29,CC-001,04,0.82,TOTAL UNITS*1.29,56085,120,1986.4,,0.002,2483,1,0.05,5,,,0,2483,,1628.848,2280,,,5,,,2804.25,,0,,0,0,5,0,0,39.68582661,1.984291331,13.68792111,1.984291331,0,0,120,13.68792111,17.65741823,CITY SOUTH,39.68582661,CC-001-04
RESIDENTIAL,FUTURE DEVELOPMENT,RESX,CC-001-04_A,CC-001-04_A-2483-RESA 7F-RESX,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 7F,1.29,CC-001,04,0.82,TOTAL UNITS*1.29,56085,120,1986.4,,0.002,2483,1,0.05,5,,,0,2483,,1628.848,2280,,,5,,,2804.25,,0,,0,0,5,0,0,39.68582661,1.984291331,13.68792111,1.984291331,0,0,120,13.68792111,17.65741823,CITY SOUTH,39.68582661,CC-001-04
PLAZA,PLAZA B,PLB,CC-001-04_A,CC-001-04_A-8892-GA LEVEL AOD-PLB,1,STADIUM PRECINCT,0,0,0,0,0,Yes,GA LEVEL AOD,0,CC-001,04,0,NO PROVISION,0,0,0,,0,8892,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,,,,0,8892,0,0,,0,CITY SOUTH,,CC-001-04
RETAIL,MALL RETAIL,RETD,CC-001-05_A,CC-001-05_A-3446-GA LEVEL AOD-RETD,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,GA LEVEL AOD,0.01,CC-001,05,0.75,(GFA/100)*2.63,0,0,3446,,0.017,3446,1,0.185,59,,,0,3446,,2584.5,2584,,,59,637.51,,,,0,,638,0,697,3446,0,58.01954274,2.900977137,13.74532919,2.900977137,3446,0,0,,90.6298,CITY SOUTH,,CC-001-05
RETAIL,MALL RETAIL,RETD,CC-001-05_A,CC-001-05_A-3768-OFFA 2F-RETD,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,OFFA 2F,0.01,CC-001,05,0.75,(GFA/100)*2.63,0,0,3768,,0.017,3768,1,0.185,64,,,0,3768,,2826,2826,,,64,697.08,,,,0,,697,0,761,0,0,,,,697,0,0,0,,99.0984,CITY SOUTH,,CC-001-05
RETAIL,MALL RETAIL,RETD,CC-001-05_A,CC-001-05_A-737-RETA 3F-RETD,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,RETA 3F,0.01,CC-001,05,0.75,(GFA/100)*2.63,0,0,737,,0.017,737,1,0.185,13,,,0,737,,552.75,553,,,13,136.345,,,,0,,136,0,149,0,0,14.17465186,0.708732593,3.358097062,0.708732593,0,0,0,,19.3831,CITY SOUTH,,CC-001-05
PLAZA,PLAZA A,PLA,CC-001-05_A,CC-001-05_A-7351-GA LEVEL AOD-PLA,1,STADIUM PRECINCT,0,0,0,0,0,Yes,GA LEVEL AOD,0,CC-001,05,0,NO PROVISION,0,0,0,,0,7351,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,,,,0,7351,0,0,,0,CITY SOUTH,,CC-001-05
PARKING,PARKING BASEMENT,PB,CC-001-07_A,CC-001-07_A-4071-GA LEVEL PARKING B2-PB,1,STADIUM PRECINCT,0,0,0,0,0,No,GA LEVEL PARKING B2,0.02381,CC-001,07,0,NO PROVISION,0,0,0,,0,4071,1,0,,,,0,4071,,0,0,,,0,,,,,0,,0,0,0,0,96.93051,,,,0,0,0,0,,0,CITY SOUTH,,CC-001-07
PARKING,PARKING BASEMENT,PB,CC-001-07_A,CC-001-07_A-4071-GA LEVEL PARKING B1-PB,1,STADIUM PRECINCT,0,0,0,0,0,No,GA LEVEL PARKING B1,0.02381,CC-001,07,0,NO PROVISION,0,0,0,,0,4071,1,0,,,,0,4071,,0,0,,,0,,,,,0,,0,0,0,0,96.93051,,,,0,0,0,0,,0,CITY SOUTH,,CC-001-07
PLAZA,PLAZA A,PLA,CC-001-07_A,CC-001-07_A-2999-GA LEVEL AOD-PLA,1,STADIUM PRECINCT,0,0,0,0,0,Yes,GA LEVEL AOD,0,CC-001,07,0,NO PROVISION,0,0,0,,0,2999,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,,,,0,2999,0,0,,0,CITY SOUTH,,CC-001-07
RETAIL,PODIUM RETAIL,RETA,CC-001-07_A,CC-001-07_A-1212-GA LEVEL AOD-RETA,1,STADIUM PRECINCT,0,6.5,3.5,0,0,No,GA LEVEL AOD,0.01,CC-001,07,1,NO PROVISION,0,0,1212,,0.017,1212,1,0.185,21,,,0,1212,,1212,1212,,,21,224.22,,,,0,,224,0,245,1212,0,19.92123008,0.996061504,6.87097256,0.996061504,1212,0,0,,0,CITY SOUTH,,CC-001-07
RESIDENTIAL,STREET BUILDING,RESB,CC-001-07_A,CC-001-07_A-2155-RESA 2F-RESB,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 2F,1.29,CC-001,07,0.82,TOTAL UNITS*1.29,56085,120,1724,,0.002,2155,1,0.05,4,,,0,2155,,1413.68,1908,,,4,,,2804.25,,0,,0,0,4,0,0,34.44339764,1.722169882,11.87977043,1.722169882,0,0,120,11.87977043,15.32490386,CITY SOUTH,34.44339764,CC-001-07
RESIDENTIAL,STREET BUILDING,RESB,CC-001-07_A,CC-001-07_A-2155-RESA 3F-RESB,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 3F,1.29,CC-001,07,0.82,TOTAL UNITS*1.29,56085,120,1724,,0.002,2155,1,0.05,4,,,0,2155,,1413.68,1908,,,4,,,2804.25,,0,,0,0,4,0,0,34.44339764,1.722169882,11.87977043,1.722169882,0,0,120,11.87977043,15.32490386,CITY SOUTH,34.44339764,CC-001-07
RESIDENTIAL,STREET BUILDING,RESB,CC-001-07_A,CC-001-07_A-2155-RESA 4F-RESB,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 4F,1.29,CC-001,07,0.82,TOTAL UNITS*1.29,56085,120,1724,,0.002,2155,1,0.05,4,,,0,2155,,1413.68,1908,,,4,,,2804.25,,0,,0,0,4,0,0,34.44339764,1.722169882,11.87977043,1.722169882,0,0,120,11.87977043,15.32490386,CITY SOUTH,34.44339764,CC-001-07
RESIDENTIAL,STREET BUILDING,RESB,CC-001-07_A,CC-001-07_A-2155-RESA 5F-RESB,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 5F,1.29,CC-001,07,0.82,TOTAL UNITS*1.29,56085,120,1724,,0.002,2155,1,0.05,4,,,0,2155,,1413.68,1908,,,4,,,2804.25,,0,,0,0,4,0,0,34.44339764,1.722169882,11.87977043,1.722169882,0,0,120,11.87977043,15.32490386,CITY SOUTH,34.44339764,CC-001-07
RESIDENTIAL,STREET BUILDING,RESB,CC-001-07_A,CC-001-07_A-2155-RESA 6F-RESB,1,STADIUM PRECINCT,0,6.5,4,0,0,No,RESA 6F,1.29,CC-001,07,0.82,TOTAL UNITS*1.29,56085,120,1724,,0.002,2155,1,0.05,4,,,0,2155,,1413.68,1908,,,4,,,2804.25,,0,,0,0,4,0,0,34.44339764,1.722169882,11.87977043,1.722169882,0,0,120,11.87977043,15.32490386,CITY SOUTH,34.44339764,CC-001-07
PARKING,PARKING BASEMENT,PB,CC-001-08_A,CC-001-08_A-2114-GA LEVEL PARKING B2-PB,1,STADIUM PRECINCT,0,0,0,0,0,No,GA LEVEL PARKING B2,0.02381,CC-001,08,0,NO PROVISION,0,0,0,,0,2114,1,0,,,,0,2114,,0,0,,,0,,,,,0,,0,0,0,0,50.33434,,,,0,0,0,0,,0,CITY SOUTH,,CC-001-08
PARKING,PARKING BASEMENT,PB,CC-001-08_A,CC-001-08_A-2114-GA LEVEL PARKING B1-PB,1,STADIUM PRECINCT,0,0,0,0,0,No,GA LEVEL PARKING B1,0.02381,CC-001,08,0,NO PROVISION,0,0,0,,0,2114,1,0,,,,0,2114,,0,0,,,0,,,,,0,,0,0,0,0,50.33434,,,,0,0,0,0,,0,CITY SOUTH,,CC-001-08
PLAZA,PLAZA A,PLA,CC-001-08_A,CC-001-08_A-1212-GA LEVEL AOD-PLA,1,STADIUM PRECINCT,0,0,0,0,0,Yes,GA LEVEL AOD,0,CC-001,08,0,NO PROVISION,0,0,0,,0,1212,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,,,,0,1212,0,0,,0,CITY SOUTH,,CC-001-08
OFFICE,PODIUM OFFICE SPACE,OFFC,CC-001-08_A,CC-001-08_A-903-GA LEVEL AOD-OFFC,1,STADIUM PRECINCT,0,6.5,4.5,0,0,No,GA LEVEL AOD,0.04,CC-001,08,0.85,GFA/100,0,0,903,,0.05,903,1,0.1,45,,,0,903,,767.55,768,,,45,,4.5,,,0,,4,0,49,903,0,,,,4,903,0,0,,9.03,CITY SOUTH,,CC-001-08
OFFICE,PODIUM OFFICE SPACE,OFFC,CC-001-08_A,CC-001-08_A-1421-OFFA 2F-OFFC,1,STADIUM PRECINCT,0,6.5,4.5,0,0,No,OFFA 2F,0.04,CC-001,08,0.85,GFA/100,0,0,1421,,0.05,1421,1,0.1,71,,,0,1421,,1207.85,1208,,,71,,7.1,,,0,,7,0,78,0,0,,,,7,0,0,0,,14.21,CITY SOUTH,,CC-001-08
OFFICE,PODIUM OFFICE SPACE,OFFC,CC-001-08_A,CC-001-08_A-1421-OFFA 3F-OFFC,1,STADIUM PRECINCT,0,6.5,4.5,0,0,No,OFFA 3F,0.04,CC-001,08,0.85,GFA/100,0,0,1421,,0.05,1421,1,0.1,71,,,0,1421,,1207.85,1208,,,71,,7.1,,,0,,7,0,78,0,0,,,,7,0,0,0,,14.21,CITY SOUTH,,CC-001-08
OFFICE,PODIUM OFFICE SPACE,OFFC,CC-001-08_A,CC-001-08_A-1421-OFFA 4F-OFFC,1,STADIUM PRECINCT,0,6.5,4.5,0,0,No,OFFA 4F,0.04,CC-001,08,0.85,GFA/100,0,0,1421,,0.05,1421,1,0.1,71,,,0,1421,,1207.85,1208,,,71,,7.1,,,0,,7,0,78,0,0,,,,7,0,0,0,,14.21,CITY SOUTH,,CC-001-08
