RSHP_AD_IdZone,RSHP_AD_IdParcel,RSHP_AD_IdPrecinct,RSHP_AD_IdPlot,RSHP_AD_IdSubplot,RSHP_AD_IdBuilding,RSHP_AD_IdRiverSide,RSHP_AD_IdPhase,RSHP_AD_IdAsset,RSHP_AD_IdType,RSHP_AD_Area,RSHP_AD_Level,RSHP_AD_ArBua,RSHP_AD_ArGfa,RSHP_AD_ArGla,RSHP_AD_PkParking,RSHP_AD_PpEmployee,RSHP_AD_PpResidents,RSHP_AD_PpVisitor,RSHP_AD_PpUnits
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE BASEMENT,2187.17,TT FFL_B1(+0.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 3,YH090,205,16,00,A,Northside,01,PARKING,Generic,13388.04,TT FFL_B1(+0.40),0,0,0,0,0,0,0,0
Zone 3,YH090,205,11,00,A,Northside,01,RETAIL,BASEMENT,8114.53,TT FFL_B1(+0.40),1,0.75,1,0.01,0.017,0,0.185,0
Zone 1,YH090,205,02,00,A,Northside,01,PARKING,Generic,10380.33,TT FFL_B1(+0.40),0,0,0,0,0,0,0,0
Zone 1,YH090,204,16,00,A,Northside,01,PARKING,Generic,35079.80,TT FFL_B1(+0.40),0,0,0,0,0,0,0,0
Zone 2,YH090,206,09,00,A,Northside,01,PARKING,Generic,25669.36,TT FFL_B1(+0.40),0,0,0,0,0,0,0,0
Zone 4,YH090,703,04,00,A,Southside,01,LANDSCAPE,GREEN,870.58,TT FFL_00 (+5.40),0,0,0,0,0,0,0,0
Zone 4,YH090,703,03,00,A,Southside,01,LANDSCAPE,GREEN,784.93,TT FFL_00 (+5.40),0,0,0,0,0,0,0,0
Zone 4,YH090,703,01,00,A,Southside,01,LANDSCAPE,GREEN,385.84,TT FFL_00 (+5.40),0,0,0,0,0,0,0,0
Zone 4,YH090,703,07,00,A,Southside,01,LANDSCAPE,GREEN,2056.31,TT FFL_00 (+5.40),0,0,0,0,0,0,0,0
Zone 4,YH090,703,06,00,A,Southside,01,LANDSCAPE,GREEN,2261.76,TT FFL_00 (+5.40),0,0,0,0,0,0,0,0
Zone 5,YH090,704,04,00,A,Southside,01,PLAZA,Generic,943.86,TT FFL_00 (+5.40),0,0,0,0,0,0,0,0
Zone 5,YH090,704,01,00,A,Southside,01,PLAZA,Generic,939.96,TT FFL_00 (+5.40),0,0,0,0,0,0,0,0
Zone 5,YH090,704,02,00,A,Southside,01,LANDSCAPE,PARK,1376.73,TT FFL_00 (+5.40),0,0,0,0,0,0,0,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,1955.56,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,1955.56,TT FFL_05,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,2130.98,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,2130.98,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,2130.98,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,04,00,A,Southside,01,RETAIL,Generic,3844.44,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,04,00,A,Southside,01,RETAIL,Generic,3844.44,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,07,00,A,Southside,01,RETAIL,Generic,1490.94,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,07,00,A,Southside,01,RETAIL,Generic,1490.94,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,06,00,A,Southside,01,COMMERCIAL,OFFICE,3635.29,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,06,00,A,Southside,01,COMMERCIAL,OFFICE,3635.29,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,06,00,A,Southside,01,COMMERCIAL,OFFICE,3635.29,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,06,00,A,Southside,01,COMMERCIAL,OFFICE,3635.29,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,06,00,A,Southside,01,COMMERCIAL,OFFICE,781.80,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,06,00,A,Southside,01,COMMERCIAL,OFFICE,781.80,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,06,00,A,Southside,01,COMMERCIAL,OFFICE,781.80,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,06,00,A,Southside,01,COMMERCIAL,OFFICE,781.80,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,993.27,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,993.27,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,993.27,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,3449.79,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,3449.79,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,3449.79,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,3449.79,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,3304.99,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,3304.99,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,3304.99,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,05,00,A,Southside,01,COMMERCIAL,OFFICE,3304.99,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,02,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,2111.53,TT FFL_00 (+5.40),1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,02,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,2111.53,TT FFL_01,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,02,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,2111.53,TT FFL_02,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,02,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1527.37,TT FFL_03,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,02,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1527.37,TT FFL_04,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,02,00,A,Southside,01,COMMERCIAL,OFFICE,1413.95,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,02,00,A,Southside,01,COMMERCIAL,OFFICE,1413.95,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,02,00,A,Southside,01,COMMERCIAL,OFFICE,1413.95,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,02,00,A,Southside,01,COMMERCIAL,OFFICE,1026.43,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,02,00,A,Southside,01,COMMERCIAL,OFFICE,1026.43,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,03,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,2170.30,TT FFL_00 (+5.40),1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,03,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,2170.30,TT FFL_01,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,03,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,2170.30,TT FFL_02,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,03,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1670.99,TT FFL_03,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,03,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1670.99,TT FFL_04,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,03,00,A,Southside,01,RETAIL,Generic,783.92,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,03,00,A,Southside,01,RETAIL,Generic,783.92,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,03,00,A,Southside,01,RETAIL,Generic,783.92,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,03,00,A,Southside,01,RETAIL,Generic,783.92,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,03,00,A,Southside,01,RETAIL,Generic,783.92,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,08,00,A,Southside,01,COMMERCIAL,OFFICE,2328.71,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,08,00,A,Southside,01,COMMERCIAL,OFFICE,2328.71,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,08,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1904.20,TT FFL_00 (+5.40),1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,08,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1904.20,TT FFL_01,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,08,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1904.20,TT FFL_02,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,08,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1904.20,TT FFL_03,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,08,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1376.61,TT FFL_04,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,08,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1376.61,TT FFL_05,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,08,00,A,Southside,01,RETAIL,Generic,1214.44,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,08,00,A,Southside,01,RETAIL,Generic,1214.44,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,08,00,A,Southside,01,RETAIL,Generic,1214.44,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,08,00,A,Southside,01,RETAIL,Generic,1214.44,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,08,00,A,Southside,01,RETAIL,Generic,841.64,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0
Zone 5,YH090,704,09,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1579.23,TT FFL_00 (+5.40),1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,09,00,A,Southside,01,COMMUNITY,ACTIVITIES CENTRE,1579.23,TT FFL_01,1,1,1,0,0.05,0,0.1,0
Zone 5,YH090,704,09,00,A,Southside,01,COMMERCIAL,OFFICE,2485.92,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,09,00,A,Southside,01,COMMERCIAL,OFFICE,2485.92,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,09,00,A,Southside,01,COMMERCIAL,OFFICE,2485.92,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,09,00,A,Southside,01,COMMERCIAL,OFFICE,1950.02,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,07,00,A,Southside,01,COMMERCIAL,OFFICE,13230.67,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,07,00,A,Southside,01,COMMERCIAL,OFFICE,13230.67,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,07,00,A,Southside,01,COMMERCIAL,OFFICE,13230.67,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,07,00,A,Southside,01,COMMERCIAL,OFFICE,13230.67,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,04,00,A,Southside,01,COMMERCIAL,OFFICE,1073.40,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,04,00,A,Southside,01,COMMERCIAL,OFFICE,1073.40,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1154.62,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1966.40,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_05,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_06,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_07,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_08,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_07,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1154.62,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1966.40,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,03,00,A,Southside,01,HOTEL,Generic,1878.38,TT FFL_06,1,0.75,1,0.24,0.6,0,1.5,90
Zone 4,YH090,703,03,00,A,Southside,01,HOTEL,Generic,1878.38,TT FFL_05,1,0.75,1,0.24,0.6,0,1.5,90
Zone 4,YH090,703,03,00,A,Southside,01,HOTEL,Generic,1878.38,TT FFL_07,1,0.75,1,0.24,0.6,0,1.5,90
Zone 4,YH090,703,03,00,A,Southside,01,HOTEL,Generic,1878.38,TT FFL_08,1,0.75,1,0.24,0.6,0,1.5,90
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_08,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_07,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_06,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_05,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_09,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_10,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_11,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_12,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_16,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_15,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_14,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_13,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_17,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_18,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_19,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_20,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,05,00,A,Southside,01,COMMERCIAL,OFFICE,1696.33,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_09,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_13,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_12,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_11,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_10,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_18,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_19,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_20,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_21,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_17,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_16,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_15,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_14,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_22,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_23,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_24,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_25,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_29,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_28,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_27,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_26,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,06,00,A,Southside,01,HOTEL,Generic,1641.03,TT FFL_32,1,0.75,1,0.24,0.6,0,1.5,90
Zone 4,YH090,703,06,00,A,Southside,01,HOTEL,Generic,1641.03,TT FFL_31,1,0.75,1,0.24,0.6,0,1.5,90
Zone 4,YH090,703,06,00,A,Southside,01,COMMERCIAL,OFFICE,1641.03,TT FFL_30,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2056.25,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2056.25,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2056.25,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,3433.46,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_05,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_06,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_08,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_09,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_10,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_11,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_12,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_13,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,04,00,A,Southside,01,COMMERCIAL,OFFICE,2896.13,TT FFL_14,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,1209.60,TT FFL_00 (+5.40),1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,1209.60,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,1209.60,TT FFL_10,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,1209.60,TT FFL_11,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_24,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,1209.60,TT FFL_35,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,1209.60,TT FFL_34,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_13,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,2188.80,TT FFL_12,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,1209.60,TT FFL_22,1,0.85,1,0.01,0.05,0,0.1,0
Zone 4,YH090,703,01,00,A,Southside,01,COMMERCIAL,OFFICE,1209.60,TT FFL_23,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,900.00,TT FFL_09,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,900.00,TT FFL_06,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,900.00,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,900.00,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,900.00,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,900.00,TT FFL_01,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,900.00,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,900.00,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
Zone 5,YH090,704,01,00,A,Southside,01,COMMERCIAL,OFFICE,900.00,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0
