,RSHP_AD_IdZone,RSHP_AD_IdParcel,RSHP_AD_IdPrecinct,RSHP_AD_IdPlot,RSHP_AD_IdSubplot,RSHP_AD_IdBuilding,RSHP_AD_IdRiverSide,RSHP_AD_IdPhase,RSHP_AD_IdAsset,RSHP_AD_IdType,RSHP_AD_Area,RSHP_AD_Level,RSHP_AD_ArBua,RSHP_AD_ArGfa,RSHP_AD_ArGla,RSHP_AD_PkParking,RSHP_AD_PpEmployee,RSHP_AD_PpResidents,RSHP_AD_PpVisitor,RSHP_AD_PpUnits,Envelope Material
1756,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_20,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1757,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_21,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1758,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_21,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1759,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_22,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1760,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_23,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1761,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_24,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1762,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_24,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1763,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_25,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1764,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_26,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1765,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_27,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1766,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_27,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1767,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_28,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1768,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_29,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1769,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_29,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1770,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_30,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1771,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_31,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1772,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_32,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1773,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_32,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1774,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_33,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1775,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_34,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1776,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_34,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1777,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_35,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1778,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_36,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1779,Zone 3,YH090,205,16,0,A,Northside,1,HOTEL,SERVICED APARTMENTS,987.12,TT FFL_37,1,0.75,1,0.24,0.6,0,1.5,90,aluminium/steel
1780,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1781,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1782,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,11.12,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1783,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,11.12,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1784,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1785,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1786,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,11.12,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1787,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,11.12,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1788,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1789,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1790,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,11.12,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1791,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,11.12,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1792,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1793,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1794,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1795,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1796,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1797,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1798,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1799,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1800,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1801,Zone 4,YH090,703,03,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1802,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1803,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1804,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1805,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1806,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1807,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1808,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1809,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1810,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1811,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1812,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1813,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1814,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1815,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1816,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1817,Zone 4,YH090,703,04,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1818,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1819,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1820,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1821,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1822,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1823,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1824,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1825,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1826,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1827,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1828,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1829,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1830,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1831,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1832,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1833,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1834,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1835,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1836,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1837,Zone 4,YH090,703,05,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1838,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1839,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1840,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1841,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1842,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1843,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1844,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1845,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1846,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1847,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1848,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1849,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1850,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1851,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1852,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1853,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1854,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1855,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1856,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1857,Zone 4,YH090,703,01,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1858,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1859,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1860,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,559.95,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1861,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1862,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1863,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1864,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1865,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,10.88,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1866,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,10.88,TT FFL_03,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1867,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1868,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1869,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1870,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1871,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,10.88,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1872,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,10.88,TT FFL_02,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1873,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,10.88,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1874,Zone 4,YH090,703,06,0,A,Southside,1,COMMERCIAL,OFFICE,10.88,TT FFL_04,1,0.85,1,0.01,0.05,0,0.1,0,undefined
1875,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1876,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1877,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1878,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1879,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1880,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1881,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1882,Zone 4,YH090,703,06,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1883,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1884,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1885,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1886,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1887,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1888,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1889,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1890,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1891,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1892,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1893,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1894,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1895,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1896,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1897,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1898,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1899,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1900,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1901,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1902,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1903,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1904,Zone 4,YH090,703,07,0,A,Southside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1905,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1906,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1907,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1908,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1909,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1910,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_04,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1911,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1912,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1913,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1914,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1915,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1916,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_03,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1917,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1918,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1919,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1920,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_00 (+5.40),1,0.75,1,0.01,0.017,0,0.185,0,undefined
1921,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1922,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1923,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1924,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_01,1,0.75,1,0.01,0.017,0,0.185,0,undefined
1925,Zone 3,YH090,205,11,0,A,Northside,1,RETAIL,Generic,10.88,TT FFL_02,1,0.75,1,0.01,0.017,0,0.185,0,undefined
