ID,Typology,Area,Plot,Building,Colour
17768367-aba7-476b-bb8f-361f53816470,Retail,1351.44,YH090703-01,Podium,#D6F040
bced5893-9c59-4f46-8306-496fbd344b45,Retail,1671.839986,YH090703-01,Podium,#D6F040
17641007-7840-47db-a197-7470ce585efe,Retail,559.947709,YH090703-06, ,#D6F040
a91ab6f9-3f08-428b-b6cf-7b2f8acc4c1d,Retail,616.30752,YH090703-06, ,#D6F040
e2025310-6572-440e-ae4c-d4abb03e8c88,Retail,1787.939985,YH090703-05, ,#D6F040
a27ab4ed-6275-4f15-931d-93cf104d5596,Retail,1751.04,YH090703-05, ,#D6F040
3bc4576d-faae-4d4b-9e6f-419e90374b19,Retail,1209.351173,YH090703-07,Podium,#D6F040
27ebba81-8ce6-41b0-a15a-cc64dafa2d4c,Retail,1351.44,YH090703-01,Podium,#D6F040
0157e1dd-8f6f-4dee-ac2c-92d2b96ebc4b,Retail,1671.839986,YH090703-01,Podium,#D6F040
22173906-4e5d-4dea-83a8-819752276643,Retail,559.947709,YH090703-06, ,#D6F040
39ee5b64-16a0-4c0c-9ccb-a9165f9c4768,Retail,616.30752,YH090703-06, ,#D6F040
32e9edd4-7f95-45ac-8244-13d41b6845a8,Retail,1787.939985,YH090703-05, ,#D6F040
807db659-b168-40aa-9feb-b3814fe72c7a,Retail,1751.04,YH090703-05, ,#D6F040
ea9d6945-2085-4eeb-9772-f3c0391260a0,Retail,191.118583,YH090703-05, ,#D6F040
2c3f0ccc-528a-471f-bc44-1856d9fb7bbd,Retail,1722.24,YH090703-06, ,#D6F040
193467f8-c4bf-4fc4-9001-b7ca75f646f6,Retail,117.790628,YH090703-01,Podium,#D6F040
33015565-db46-4b88-8391-3b4ad97c9318,Retail,2644.249287,YH090703-07,Podium,#D6F040
f48fc59e-9407-472d-bba4-4363ecfa23b0,Retail,1496.775259,YH090703-01,Podium,#D6F040
2ae6dc54-b013-4d75-a007-4a3a99dd334a,Retail,1988.286512,YH090703-05, ,#D6F040
042abc26-2d68-4b02-88cc-b833f9cdea1a,Retail,2644.249287,YH090703-07,Podium,#D6F040
db6f764d-afed-473d-b4ea-b32774002618,Retail,1045.427024,YH090703-01,Podium,#D6F040
bffd741b-05c1-4466-84fa-2a4fa6638f5b,Retail,1536.938277,YH090703-05, ,#D6F040
cb9ef395-2682-4a85-a4aa-3ae44948a9f2,Retail,4524.073125,YH090703-04,Podium,#D6F040
4393a6ac-18d5-48db-99b6-6c7b42029529,Retail,1496.775259,YH090703-01,Podium,#D6F040
35b2d7ab-619d-4755-b772-e906efb3cae2,Retail,1988.286512,YH090703-05, ,#D6F040
3ae8d4c2-6d16-4cb6-afae-f0c5d2caa08b,Retail,131.318866,YH090703-05, ,#D6F040
5c38e859-4e32-48bb-b891-4f64b57ed03a,Retail,251.118421,YH090703-05, ,#D6F040
5e3f14ee-3dbb-4ebc-ad2c-22b8c3f6ae64,Retail,138.533658,YH090703-06, ,#D6F040
3b875ba4-0b5c-405b-9268-1c9e4aefb375,Retail,122.568467,YH090703-06, ,#D6F040
b55d64e2-a586-42c8-a001-64b17c9778c7,Retail,262.668374,YH090703-07,Podium,#D6F040
43e40802-49c7-4d84-ab29-df805bf2235d,Retail,205.968481,YH090703-07,Podium,#D6F040
4e003444-c6db-4c23-bb99-58c3069e807d,Retail,262.668374,YH090703-01,Podium,#D6F040
68f7293f-4311-4125-9bf3-9e70ddeb22c1,Retail,117.790628,YH090703-01,Podium,#D6F040
7de1f7b6-8162-40ad-a7d0-68a252061eb4,Retail,146.568481,YH090703-01,Podium,#D6F040
511d385c-34bc-48a0-ad3e-17e7b7f44502,Retail,111.168493,YH090703-05, ,#D6F040
a04fd3c1-bb2a-4430-b129-25bd6d76b363,Retail,146.568481,YH090703-05, ,#D6F040
b22ebb4f-e1f9-412a-b62b-f9f4601b3f3c,Retail,242.337249,YH090703-06, ,#D6F040
330fc769-9ca9-42cd-886d-c6e68e073887,Retail,807.841209,YH090703-06, ,#D6F040
27a100c1-f1e3-48f5-9546-1a8796f9666e,Retail,678.66877,YH090703-07,Podium,#D6F040
986a1551-14d8-467b-b489-bed5c9210332,Retail,1019.309807,YH090703-07,Podium,#D6F040
f5f3f9be-8156-49be-bb40-385883618d90,Retail,541.869235,YH090703-01,Podium,#D6F040
af78ddaf-eb35-4f9b-b97c-cdbcc79c777f,Retail,947.865371,YH090703-05, ,#D6F040
3007ed4f-32e7-4ae2-9fc4-7e325de60c27,Retail,31.818583,YH090703-05, ,#D6F040
c0cc4cb9-44df-4b8a-9400-7c23ca6c371b,Retail,136.690628,YH090703-05, ,#D6F040
2110ef04-caf9-4802-a3dc-407b172f85d8,Retail,251.118421,YH090703-05, ,#D6F040
762d8ecb-1cb1-40b5-8dd0-41259360b6e0,Retail,67.188583,YH090703-06, ,#D6F040
2b42af7b-2ce1-4511-aa9e-e0a0fb5e0a2b,Retail,104.352583,YH090703-06, ,#D6F040
15025a73-7f2c-4b88-961d-dd72d9cffced,Retail,129.854083,YH090703-06, ,#D6F040
8b44c91a-7d94-4c11-9c91-615ea3091fd5,Retail,104.352583,YH090703-06, ,#D6F040
f658f09d-faba-4d3a-b591-ab2562c27b7a,Retail,129.854083,YH090703-06, ,#D6F040
abbdc619-40f6-4865-a05c-c9797c59dce7,Retail,122.568467,YH090703-06, ,#D6F040
b2e3bea9-423c-4642-a2ef-8643011c6ac2,Retail,133.068583,YH090703-05, ,#D6F040
5da3c18a-0de4-4101-ad3d-d6c6e7e76028,Retail,228.468583,YH090703-07,Podium,#D6F040
0d871716-5a27-419f-a9d6-6fb8be1284fd,Retail,256.476583,YH090703-07,Podium,#D6F040
f7b04bd4-84e0-4df5-8c86-9df6cde7eac8,Retail,70.068583,YH090703-07,Podium,#D6F040
bbcb1606-742b-4759-9262-17399476a4f8,Retail,62.328583,YH090703-07,Podium,#D6F040
def9ed62-c992-4555-b825-23826e34b662,Retail,262.668374,YH090703-07,Podium,#D6F040
65a1d9e1-ecdc-4fa9-8d51-0269a026b79b,Retail,128.568583,YH090703-07,Podium,#D6F040
8ac8440c-a810-4279-b3d4-3d514ddc3356,Retail,205.968481,YH090703-07,Podium,#D6F040
2d781f1d-2401-408b-bf23-fdf7ad5eb082,Retail,146.568481,YH090703-01,Podium,#D6F040
daa88525-673e-4498-8762-55466c0ddc2c,Retail,31.818583,YH090703-01,Podium,#D6F040
a409efd5-6660-4fe9-8b17-49aba2e2a284,Retail,262.668374,YH090703-01,Podium,#D6F040
c3531133-29d8-4d37-839b-f2620842609f,Retail,70.06849,YH090703-01,Podium,#D6F040
ef4e3b4d-f9bd-40bb-ac0e-d8c9823a93df,Retail,106.06849,YH090703-01,Podium,#D6F040
cb2c0259-bba4-4589-ad03-631752b54079,Retail,70.068583,YH090703-01,Podium,#D6F040
c7717db0-8b45-4c69-81d3-18567e49cee7,Retail,192.468583,YH090703-01,Podium,#D6F040
46e6b7f6-2ebb-4feb-8bbd-72e160bc8be9,Retail,83.118583,YH090703-01,Podium,#D6F040
35e32c2d-eb7b-4bfd-94fc-bd8f02bab12f,Retail,111.168493,YH090703-05, ,#D6F040
4139ac39-bebf-4d0a-8aab-a6e4e7ecd163,Retail,146.568481,YH090703-05, ,#D6F040
c40ac6c6-3e3d-4533-879b-cc54840107e6,Retail,79.068583,YH090703-05, ,#D6F040
5b4cd68b-6654-438d-bab0-6c8adfdfab20,Retail,121.818583,YH090703-05, ,#D6F040
93dcc6cb-280b-4ce2-a7aa-58f9455859d2,Retail,191.118583,YH090703-05, ,#D6F040
4d012fc5-19a5-4e6e-96b8-6b32291659a2,Retail,79.068583,YH090703-05, ,#D6F040
1ddb21dd-2c36-43f7-baf8-ff6268439b8a,Retail,115.068583,YH090703-05, ,#D6F040
