Unique Data Identification,Material Classification,,Commentary,,,Boundary,,,Quantity and Units,,,,,,Carbon sequestration (e.g. for Timber),,,Embodied Carbon,,Wider EN 15804 Impacts (Beyond scope of current ICE DB),,,,,,,,,,,,,,,,,,,,,,,Non-EN 15804 Impacts,,,,,,,,Data Quality,,,,,,,,,Statistical Analysis,,,,,,,,Version Control,,Misc,,,,,,,,,,User Editable Fields,,,,,,,,,,,,,
Unique ID,Material,Sub-material,Placeholder,ICE DB Name,Comments,Boundaries,Module D,Wider lifecycle notes,Quantity of declared unit,Units of declared unit,Weight per declared unit - kg,Density of material - kg per m3,Density range - low - kg per m3,Density Range - high - kg per m3,Carbon sequestration included?,Carbon Storage Amount (Kg CO2 per unit),Carbon Storage Notes,Embodied Carbon (kg CO2e per declared unit),Embodied Carbon per kg (kg CO2e per kg),Depletion potential of the stratospheric ozone layer. ODP kg CFC 11,Acidification potential of soil and water. AP kg SO2 equiv,Eutrophication potential. EP kg (PO4)3-,Formation potential of tropospheric ozone. POCP kg Ethene,Abiotic depletion potential (ADP-elements) for non-fossil resources kg Sb equiv,"Abiotic depletion potential (ADP-fossil fuels) for fossil resources MJ. net calorific
value",PERE Use of renewable primary energy excluding renewable primary energy used as raw materials - MJ,PERM Use of renewable primary energy resources used as raw materials - MJ,"PERT Total use of renewable primary energy resources (primary energy
and primary energy resources used as raw materials)
MJ. net calorific
value",PENRE Use of non-renewable primary energy excluding non-renewable primary energy used as raw materials - MJ,PENRM Use of non-renewable primary energy resources used as raw materials - MJ,"RENRT Total use of non-renewable primary energy resources (primary energy
and primary energy resources used as raw materials)
MJ. net calorific
value",Secondary Materials - kg,Use of renewable secondary fuels - MJ NCV,Use of non-renewable secondary fuels - MJ NCV,Net fresh water (inputs minus outputs)  - kg,Hazardous waste generated - kg,Non-hazardous waste generated - kg,Radioactive waste disposed - kg,Components for reuse - kg,Materials for recycling - kg,Materials for energy recovery - kg,Exported Energy - MJ,Renewable (biomass) - MJ,Renewable (solar. wind. hydroelectric. and geothermal) - MJ,Electricity Input (MJ/Kg),Non-renewable fossil - MJ,Non-renewable nuclear - MJ,Non-renewable material resources  - kg,Renewable material resources - kg,Smog creation potential - kg O₃ eq,DQI Method (Max 5),DQI Assurance  (Max 5),DQI Temporal  (Max 5),DQI Geographic  (Max 5),DQI Transparency  (Max 5),DQI Datapoint Total (Max 25),DQI Sample Size  - Only applicable to calculated averages (Max 10),DQI Total - %  (Max 100%),Placeholder,Statistical analysis available,Sample - data points,Average Embodied Carbon - kg CO2e per kg,St dev,Min,Max,Placeholder,Placeholder,ICE DB Version,Date last updated,"Fraction Recycled, if applicable",Custom mat field 1,Custom mat field 2,Custom mat field 3,Physical Form,Placeholder,Placeholder,Placeholder,Placeholder,Placeholder,User editable column heading 1,User editable column heading 2,User editable column heading 3,User editable column heading 4,User editable column heading 5,User editable column heading 6,User editable column heading 7,User editable column heading 8,User editable column heading 9,User editable column heading 10,,,,
ee816aed-02f4-4785-a7f4-f29da817a344,Concrete,"Concrete, block wall",,"concrete block, solid, high density, average strength, 190 mm thickness, 440 mm length, 215 mm width.","Assumes 84.7% aggregates, 8% cement, 5% PFA and 2.3% water. Stated as average UK concrete block mixture in EPD number EPD-BPC-20170092-CCD1-EN. EPD from the UK Concrete Block
Association (CBA), a product group of British Precast. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,each,35.95,2000, , , , , ,3.295111283,0.0917, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  190 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
74aa3116-7bb7-42c4-8734-96b75ebcc163,Concrete,"Concrete, block wall",,"concrete block, solid, high density, average strength, 215 mm thickness, 440 mm length, 215 mm width.","Assumes 84.7% aggregates, 8% cement, 5% PFA and 2.3% water. Stated as average UK concrete block mixture in EPD number EPD-BPC-20170092-CCD1-EN. EPD from the UK Concrete Block
Association (CBA), a product group of British Precast. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,each,40.5,1991, , , , , ,3.712155965,0.0917, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  215 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
26d7c656-06bd-457c-974d-6e89d9ec30b4,Concrete,"Concrete, block wall",,"concrete block, cellular, high density, average strength, 100 mm thickness, 440 mm length, 215 mm width.","Assumes 84.7% aggregates, 8% cement, 5% PFA and 2.3% water. Stated as average UK concrete block mixture in EPD number EPD-BPC-20170092-CCD1-EN. EPD from the UK Concrete Block
Association (CBA), a product group of British Precast. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,each,14.8,1564, , , , , ,1.356540945,0.0917, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  100 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
59dc271f-555a-40a8-bfc0-b0e60c454fd4,Concrete,"Concrete, block wall",,"concrete block, cellular, high density, average strength, 140 mm thickness, 440 mm length, 215 mm width.","Assumes 84.7% aggregates, 8% cement, 5% PFA and 2.3% water. Stated as average UK concrete block mixture in EPD number EPD-BPC-20170092-CCD1-EN. EPD from the UK Concrete Block
Association (CBA), a product group of British Precast. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,each,21.3,1608, , , , , ,1.952319063,0.0917, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.60,2.36,4.99,4.85,2.22,19.01,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  140 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
53dfd3c2-2ed7-458d-8da7-e7fc39501c72,Concrete,"Concrete, block wall",,"concrete block, hollowcore, high density, average strength, 140 mm thickness, 440 mm length, 215 mm width.","Assumes 84.7% aggregates, 8% cement, 5% PFA and 2.3% water. Stated as average UK concrete block mixture in EPD number EPD-BPC-20170092-CCD1-EN. EPD from the UK Concrete Block
Association (CBA), a product group of British Precast. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,each,19.6,1480, , , , , ,1.796500171,0.0917, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.60,2.36,4.99,4.85,2.22,19.01,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  140 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
83c8ba30-f2e9-4843-acaa-752c1faff5ca,Concrete,"Concrete, block wall",,"concrete block, hollowcore, high density, average strength, 190 mm thickness, 440 mm length, 215 mm width.","Assumes 84.7% aggregates, 8% cement, 5% PFA and 2.3% water. Stated as average UK concrete block mixture in EPD number EPD-BPC-20170092-CCD1-EN. EPD from the UK Concrete Block
Association (CBA), a product group of British Precast. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,each,23.5,1307, , , , , ,2.153967042,0.0917, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.60,2.36,4.99,4.85,2.22,19.01,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  190 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
1604c63a-98aa-4b9d-8acc-6abb76816a82,Concrete,"Concrete, block wall",,"concrete block, hollowcore, high density, average strength, 215 mm thickness, 440 mm length, 215 mm width.","Assumes 84.7% aggregates, 8% cement, 5% PFA and 2.3% water. Stated as average UK concrete block mixture in EPD number EPD-BPC-20170092-CCD1-EN. EPD from the UK Concrete Block
Association (CBA), a product group of British Precast. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,each,26,1278, , , , , ,2.383112472,0.0917, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.60,2.36,4.99,4.85,2.22,19.01,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  215 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
fffa2f55-81e2-494b-997a-7235072aae69,Concrete,"Concrete, block wall",,"AAC concrete block, average strength, 100 mm thickness, 440 mm length, 215 mm width.","Density 600 kg per m3. Average UK mixture of 61% pfa aggregate, 14% other aggregates, 14% cement, 8% quicklime, 3% water. Also contains small amounts of aluminium powder as the expansion agent. These results are based upon an EPD, number EPD-BPC-20170093-CCD1-EN, produced by Aircrete Products Association (APA) a product group of British Precast. ","Cradle to gate, A1-3",, ,1,each,5.676,600, , , , , ,1.58928,0.2800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.00,3.00,5.00,5.00,2.00,20.00,N/A,80%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  100 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
6e111bfb-2567-468b-88e2-895f0386fc6b,Concrete,"Concrete, block wall",,"AAC concrete block, average strength, 140 mm thickness, 440 mm length, 215 mm width.","Density 600 kg per m3. Average UK mixture of 61% pfa aggregate, 14% other aggregates, 14% cement, 8% quicklime, 3% water. Also contains small amounts of aluminium powder as the expansion agent. These results are based upon an EPD, number EPD-BPC-20170093-CCD1-EN, produced by Aircrete Products Association (APA) a product group of British Precast. ","Cradle to gate, A1-3",, ,1,each,7.9464,600, , , , , ,2.224992,0.2800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.00,3.00,5.00,5.00,2.00,20.00,N/A,80%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  140 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
bd78f952-5c11-47c1-9ef4-74740cfdfd4b,Concrete,"Concrete, block wall",,"AAC concrete block, average strength, 150 mm thickness, 440 mm length, 215 mm width.","Density 600 kg per m3. Average UK mixture of 61% pfa aggregate, 14% other aggregates, 14% cement, 8% quicklime, 3% water. Also contains small amounts of aluminium powder as the expansion agent. These results are based upon an EPD, number EPD-BPC-20170093-CCD1-EN, produced by Aircrete Products Association (APA) a product group of British Precast. ","Cradle to gate, A1-3",, ,1,each,8.514,600, , , , , ,2.38392,0.2800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.00,3.00,5.00,5.00,2.00,20.00,N/A,80%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  150 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
7cde6577-45c5-4d03-8510-d5110eb70200,Concrete,"Concrete, block wall",,"AAC concrete block, average strength, 215 mm thickness, 440 mm length, 215 mm width.","Density 600 kg per m3. Average UK mixture of 61% pfa aggregate, 14% other aggregates, 14% cement, 8% quicklime, 3% water. Also contains small amounts of aluminium powder as the expansion agent. These results are based upon an EPD, number EPD-BPC-20170093-CCD1-EN, produced by Aircrete Products Association (APA) a product group of British Precast. ","Cradle to gate, A1-3",, ,1,each,12.2034,600, , , , , ,3.416952,0.2800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.00,3.00,5.00,5.00,2.00,20.00,N/A,80%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  215 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
5141b7f5-eb16-457a-9708-2433cc436b4a,Concrete,"Concrete, block wall",,"75 mm thickness wall, single skin concrete block, solid, medium density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,110.5,1473, , , , , ,10.87963375,0.0985, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  75 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
96e9af4b-42c9-46a8-a756-f15a2099a84a,Concrete,"Concrete, block wall",,"90 mm thickness wall, single skin concrete block, solid, medium density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,127.6,1418, , , , , ,12.59726963,0.0987, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  90 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
22f8873f-1240-46a5-8379-2e3f79101b6a,Concrete,"Concrete, block wall",,"100 mm thickness wall, single skin concrete block, solid, medium density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,152,1520, , , , , ,14.93391646,0.0982, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  100 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
8f221ed3-5e0c-4f5c-a038-280c3a74409b,Concrete,"Concrete, block wall",,"140 mm thickness wall, single skin concrete block, solid, medium density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,212.6,1519, , , , , ,20.88915141,0.0983, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  140 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
103cf5bf-54d2-4eaa-bf6e-605f160e8a9f,Concrete,"Concrete, block wall",,"190 mm thickness wall, single skin concrete block, solid, medium density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,271.6,1429, , , , , ,26.79792072,0.0987, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  190 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
f45fec8f-f26b-4bd0-954b-2954a8589aa4,Concrete,"Concrete, block wall",,"75 mm thickness wall, single skin concrete block, solid, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,153.5,2047, , , , , ,14.82093514,0.0966, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  75 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
fa834191-07a2-427d-9e3b-f7fe6939cd7b,Concrete,"Concrete, block wall",,"90 mm thickness wall, single skin concrete block, solid, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,184.6,2051, , , , , ,17.82178544,0.0965, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  90 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
37da3732-82a2-4e71-8e6d-3842e99103f0,Concrete,"Concrete, block wall",,"100 mm thickness wall, single skin concrete block, solid, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,202,2020, , , , , ,19.51682506,0.0966, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  100 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
10ea0ce4-ee88-42f2-9666-0f64d0d2a243,Concrete,"Concrete, block wall",,"140 mm thickness wall, single skin concrete block, solid, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,285.6,2040, , , , , ,27.58019797,0.0966, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  140 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
f7b46100-f48a-4167-ba6c-d256d2a8baca,Concrete,"Concrete, block wall",,"190 mm thickness wall, single skin concrete block, solid, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,386.1,2032, , , , , ,37.29278141,0.0966, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  190 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
b4ce8742-9e2b-468f-9749-78a4b913bd05,Concrete,"Concrete, block wall",,"215 mm thickness wall, single skin concrete block, solid, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,435.1,2024, , , , , ,42.03450042,0.0966, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  215 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
692b6668-2304-48bc-bb20-f1269f5add7f,Concrete,"Concrete, block wall",,"100 mm thickness wall, single skin concrete block, cellular, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,162,1620, , , , , ,15.85049818,0.0978, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  100 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
2e1cebbb-3d44-415f-a303-c758a943cf47,Concrete,"Concrete, block wall",,"140 mm thickness wall, single skin concrete block, cellular, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,232.6,1661, , , , , ,22.72231485,0.0977, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.60,2.36,4.99,4.85,2.22,19.01,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  140 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
87b272c4-ec12-4ec9-9c20-7f9179e03bbe,Concrete,"Concrete, block wall",,"140 mm thickness wall, single skin concrete block, hollowcore, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,215.6,1540, , , , , ,21.16412593,0.0982, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.60,2.36,4.99,4.85,2.22,19.01,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  140 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
de0baf12-09bf-4f83-bd4f-9d9f4a95ff7d,Concrete,"Concrete, block wall",,"190 mm thickness wall, single skin concrete block, hollowcore, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,261.6,1377, , , , , ,25.881339,0.0989, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.60,2.36,4.99,4.85,2.22,19.01,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  190 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
f4d27041-43a2-4765-a106-438ed3140d4b,Concrete,"Concrete, block wall",,"215 mm thickness wall, single skin concrete block, hollowcore, high density, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. ","Cradle to gate, A1-3",, ,1,m2,290.1,1349, , , , , ,28.74406548,0.0991, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.60,2.36,4.99,4.85,2.22,19.01,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  215 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
ed389f01-5e1c-4518-8f10-950c0d9a1543,Concrete,"Concrete, block wall",,"100 mm thickness wall, single skin AAC concrete block, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. ","Cradle to gate, A1-3",, ,1,m2,70.76,708, , , , , ,18.17788873,0.2569, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.00,3.00,5.00,5.00,2.00,20.00,N/A,80%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  100 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
fd6ec79e-5124-4da4-81fd-c79f890bdfd3,Concrete,"Concrete, block wall",,"140 mm thickness wall, single skin AAC concrete block, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. ","Cradle to gate, A1-3",, ,1,m2,99.064,708, , , , , ,25.44904422,0.2569, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.00,3.00,5.00,5.00,2.00,20.00,N/A,80%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  140 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
65770646-045c-49ac-b663-e90390a73a15,Concrete,"Concrete, block wall",,"150 mm thickness wall, single skin AAC concrete block, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. ","Cradle to gate, A1-3",, ,1,m2,106.14,708, , , , , ,27.26683309,0.2569, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.00,3.00,5.00,5.00,2.00,20.00,N/A,80%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  150 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
ef6ab2df-83e5-45be-bcbd-f62852da551d,Concrete,"Concrete, block wall",,"215 mm thickness wall, single skin AAC concrete block, average strength, inc. mortar,  Not inc. construction waste","block size 440 mm length, 215 mm width. Mortar type Mortar or screed (1:4 cement:sand mix) (Using CEM I cement). Doesn't include any material waste rate. ","Cradle to gate, A1-3",, ,1,m2,152.134,708, , , , , ,39.08246077,0.2569, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.00,3.00,5.00,5.00,2.00,20.00,N/A,80%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness  215 mm,precast,,wall,,,,,,,,,,,,,,,,,,,
e6fcdd9b-2365-487d-a17c-b3e1b74175b8,Concrete,"Concrete, Pre-Cast",,precast concrete beams and columns -steel reinforced with European recycled steel,"Includes steel reinforcement, 100 kg rebar per m3 concrete. Assuming steel rebar from European EAF recycled stock. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,kg,1,2400, , , , , ,0.193947997,0.1939,3.86,3.14,4.99,4.61,2.73,19.32,N/A,77%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,, ,precast,,Beam or column,,,,,,,,3.86,3.14,4.99,4.61,2.73,19.32,N/A,77%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,, ,precast,,Beam or column,,,,,,,,,,,,,,,,,,,
59e009a9-b8a9-430d-8e4d-376c270362c5,Concrete,"Concrete, Pre-Cast",,"precast hollowcore concrete flooring, 150mm, prestressed steel reinforced  with European recycled steel","Includes steel reinforcement, 2.77 kg rebar per 1 m2 of 150mm slab.  Assuming steel rebar from European EAF recycled stock. Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m2,300,2000, , , , , ,51.3260812,0.1711,4.60,2.36,4.99,4.85,2.22,19.01,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness 150 mm,precast,,Flooring,,,,,,,,4.60,2.36,4.99,4.85,2.22,19.01,N/A,76%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,wall thickness 150 mm,precast,,Flooring,,,,,,,,,,,,,,,,,,,
